bestand_id,hogstkl_verdi,bonitet,treslag,arealm2,alder,DN,srhoydeo,srtrean,srgrflate,srvolmb,srvolub,AU,Ht40,height,yearly_height_growth,N_per_hectare,delta_N_per_hectare,G1,G2,volume_per_hectare,volume_per_hectare_next_year,volume_per_hectare_without_bark,volume,volume_next_year,volume_growth_next_year,volume_growth_factor,volume_without_bark,avg_price_m3,gross_value_standing_volume,gross_value_yearly_growth,years_to_maturity,volume_at_maturity,volume_at_maturity_without_bark,gross_value_at_maturity,NPV,carbon_stored,carbon_captured_next_year
1-156,2,17,Furu,15288,3,252,184.7003009,526.3392798,12.18511305,108.4712498,93.360305,0,13.9,18.47003009,6.189172223,526.3392798,-1.72E-05,12.18511305,21.18724156,53.62437716,141.6781977,46.65320813,81.9809478,216.5976286,134.6166808,1.642048359,71.32342459,706.6333333,50399.50926,82758.43147,16,2974.799277,2588.075371,1828820.326,1139660.365,101543.6515,166739.5863
1-159,5,14,Gran,9361,110,239,241.413647,1161.61133,31.22954262,324.8017038,283.1880627,0,10.1,24.1413647,0.1233168952,1161.61133,-26.21644198,31.22954262,31.43686469,335.1236674,339.3646143,291.5575907,313.7092651,317.6792154,3.969950335,0.01265487117,272.9270606,724.4666667,197726.5579,2502.204117,0,313.7092651,272.9270606,197726.5579,197726.5579,388568.1385,4917.279734
1-161,5,20,Gran,1876,100,221,277.6195376,1066.087008,38.66763666,440.4947084,385.4235594,0,15.9,27.76195376,0.1637318826,1066.087008,-71.56664281,38.66763666,38.89962097,494.5803311,500.8514646,430.284888,92.78327011,93.95973476,1.17646465,0.01267970668,80.721445,718.9,58030.64681,735.8115798,0,92.78327011,80.721445,58030.64681,58030.64681,114923.6779,1457.198527
1-167,5,11,Furu,29657,140,219,209.323678,1013.814234,25.76951504,233.2540439,201.811967,0,8.3,20.9323678,0.08124781593,1013.814234,-16.96003289,25.76951504,25.88405357,242.7280007,244.6644123,211.1733606,719.8584316,725.6012477,5.74281612,0.007977702098,626.2768355,691.2333333,432903.4246,3453.574558,0,719.8584316,626.2768355,432903.4246,432903.4246,891634.6498,7113.195616
1-160,5,17,Gran,3169,100,225,253.1795941,1174.952184,34.26300146,365.2126971,318.7414253,0,13.1,25.31795941,0.1508970329,1174.952184,-46.97713565,34.26300146,34.50397187,392.043899,397.5089355,341.0781922,124.2387116,125.9705816,1.731870042,0.01393985836,108.0876791,732.8166667,79208.4527,1104.154611,0,124.2387116,108.0876791,79208.4527,79208.4527,153885.1742,2145.137531
1-178,4,14,Gran,61777,70,204,204.8182385,1444.214333,29.98090134,265.8542845,229.6177735,0,10.1,20.48182385,0.2078045825,1444.214333,-20.47679749,29.98090134,30.39181874,274.0376326,281.0884217,238.4127403,1692.922283,1736.479943,43.55766023,0.02572927339,1472.842386,724.4666667,1067025.214,27453.78344,1,1763.600815,1534.332709,1111572.903,1079196.993,2096895.862,53951.60691
1-183,4,14,Furu,41004,60,190,192.8831093,1261.813548,26.2446917,223.7809444,193.3091593,0,11.1,19.28831093,0.2697313268,1261.813548,-3.857623315,26.2446917,26.84393756,224.8086512,232.8498471,195.5835265,921.8053933,954.7775129,32.9721196,0.03576906779,801.9706922,698.9333333,560524.0491,20049.42271,6,1142.746763,994.1896836,694872.3095,581944.6196,1141771.205,40840.09164
1-186,4,14,Gran,35480,85,183,216.5259804,1271.413485,29.89131033,279.2881522,242.4082987,0,10.1,21.65259804,0.1681034004,1271.413485,-21.01772382,29.89131033,30.20492752,287.2146073,292.8737574,249.8767083,1019.037427,1039.116091,20.07866476,0.01970355969,886.5625611,724.4666667,642285.0234,12655.3013,1,1051.566356,914.8627301,662787.5525,643483.0607,1262205.232,24869.93614
1-212,5,11,Furu,78373,130,170,201.1979759,882.0403319,22.96029255,199.916992,172.6468512,0,8.3,20.11979759,0.08984213562,882.0403319,-8.98393837,22.96029255,23.1377014,209.0845557,211.535845,181.9035635,1638.658389,1657.869878,19.21148981,0.01172391387,1425.632798,691.2333333,985444.9111,11553.27126,0,1638.658389,1425.632798,985444.9111,985444.9111,2029683.247,23795.83156
1-163,3,14,Furu,15037,30,229,155.3221103,847.5140545,15.16843567,111.1216136,94.89959756,0,11.1,15.53221103,0.5361196289,847.5140545,-0.09791362767,15.16843567,16.14277777,104.7532756,115.0298182,91.13534979,157.5175006,172.9703376,15.45283701,0.09810235023,137.0402255,698.9333333,95781.9816,9396.437504,27,705.2750406,613.5892853,428858.0045,193067.1801,195105.1141,19140.27024
1-169,4,17,Gran,14132,70,226,214.5799795,1394.22176,31.68974846,292.599813,253.008487,0,13.1,21.45799795,0.216846304,1394.22176,-34.74402001,31.68974846,32.09938429,306.1671907,313.754313,266.3654559,432.6754739,443.3975951,10.72212118,0.02478097748,376.4276623,732.8166667,275852.4647,6835.893717,1,449.9287604,391.4380215,286852.3061,278497.3846,535922.6588,13280.68734
1-171,5,20,Gran,3418,70,200,257,1301,40,420,366,0,15.9,25.7,0.2558525799,1301,-53.16851914,40,40.40688278,480.3469965,490.6375828,417.9018869,164.1826034,167.6999258,3.517322391,0.02142323436,142.838865,718.9,102686.86,2199.884668,1,169.6436881,147.5900086,106102.4572,103012.0944,203360.6771,4356.643447
1-177,2,14,Gran,8761,25,186,159.5319544,1204.638429,18.20552971,125.0474427,106.5058812,0,10.1,15.95319544,0.5063276862,1204.638429,-9.321336251,18.20552971,19.27982317,127.2794272,139.8218996,110.7331017,111.5095062,122.4979662,10.98846004,0.09854280966,97.01327038,724.4666667,70282.88061,6925.872527,28,513.0924184,446.390404,323394.968,141348.4226,138118.4621,13610.58132
1-181,4,20,Gran,6784,45,181,230.3805664,1418.512703,35.62842254,344.9164574,299.4356026,0,15.9,23.03805664,0.3905395498,1418.512703,-31.0666169,35.62842254,36.3308212,383.4348449,398.4219671,333.588315,260.1221988,270.2894625,10.16726374,0.03908649007,226.3063129,718.9,162691.6084,6359.043934,8,348.9296503,303.5687958,218235.6073,172277.2037,322193.8584,12593.42705
1-194,2,17,Gran,3575,18,165,181.8855658,1257.133562,22.53143753,177.5177481,152.3640953,0,13.1,18.18855658,0.7954384331,1257.133562,-10.28704772,22.53143753,24.1442117,192.5479026,216.2384393,167.5166753,68.83587519,77.30524205,8.469366861,0.1230371058,59.88721141,732.8166667,43886.34665,5399.649077,28,369.519135,321.4816474,235587.1093,102969.6488,85261.83591,10490.36953
1-203,4,17,Gran,7193,60,159,219.412727,1352.940199,33.69519359,317.7808449,275.6417356,0,13.1,21.9412727,0.2680464704,1352.940199,-26.40855886,33.69519359,34.19935351,337.9036125,347.7536422,293.9761429,243.0540685,250.1391948,7.085126361,0.02915041252,211.4570396,732.8166667,154959.2429,4517.125854,1,254.3956363,221.3242035,162190.0651,157466.0826,301052.8456,8775.814639
1-189,3,17,Gran,60370,45,187,201.9471079,1562.310341,30.50659711,260.596857,224.396801,0,13.1,20.19471079,0.3447746749,1562.310341,-23.66876076,30.50659711,31.19873155,280.7266371,292.7127696,244.2321742,1694.746708,1767.10699,72.36028188,0.04269681218,1474.429636,732.8166667,1080486.611,46133.33389,11,2563.476938,2230.224936,1634346.004,1180686.326,2099155.641,89627.25414
1-215,3,17,Gran,11280,30,133,134.1892366,1081.167548,13.94061036,80.39503521,68.04362596,0,13.1,13.41892366,0.3569352607,1081.167548,-10.12315211,13.94061036,14.73094571,77.39266472,84.46861657,67.3316183,87.2989258,95.28059949,7.981673688,0.0914292314,75.95006545,732.8166667,55657.47379,5088.720051,29,403.6039646,351.1354492,257317.9094,109191.9188,108130.632,9886.300572
1-204,3,14,Gran,16175,55,153,179.4536012,1530.515767,25.69522724,187.4728817,159.9741843,0,10.1,17.94536012,0.246331047,1530.515767,-17.84342577,25.69522724,26.22721087,202.5765991,210.1303019,176.2416412,327.6676491,339.8857633,12.21811417,0.03728813084,285.0708547,724.4666667,206524.3319,7700.906309,8,436.2767237,379.5607496,274979.1111,217071.0495,405857.3419,15133.66167
1-196,3,17,Gran,13968,40,169,181.1806218,1609.17513,26.30356719,195.2285078,166.2454184,0,13.1,18.11806218,0.3532628412,1609.17513,-22.05879809,26.30356719,27.06229422,213.4789326,224.610498,185.7266714,298.1873731,313.7359435,15.54857046,0.05214362466,259.4230146,732.8166667,190109.5088,9912.998871,16,575.0970296,500.3344157,366653.3987,228486.2762,369342.335,19258.84809
1-214,2,14,Gran,30464,25,152,115.5575523,1160.127329,13.64458821,76.02568506,63.09830028,0,10.1,11.55575523,0.3706688939,1160.127329,-8.902076221,13.64458821,14.58851446,65.91723002,73.23750531,57.34799012,200.8102495,223.1107362,22.30048666,0.111052532,174.7049171,724.4666667,126567.8889,14055.68453,31,1204.988033,1048.339589,759487.0872,303785.0718,248728.5953,27621.94029
1-244,4,14,Gran,15910,70,116,200.8823753,1273.738503,28.03056685,241.1982702,208.0459492,0,10.1,20.08823753,0.2041513236,1273.738503,-16.84851377,28.03056685,28.4350342,248.7067476,255.3195274,216.3748704,395.6924354,406.213368,10.52093265,0.02658866259,344.2524188,724.4666667,249399.4023,6631.196557,1,412.8928694,359.2167964,260240.5951,252660.772,490114.5428,13031.49021
1-232,4,11,Furu,27012,80,139,182.1907957,1101.188832,23.06273841,183.8569496,158.1791575,0,8.3,18.21907957,0.1767999552,1101.188832,-2.466497561,23.06273841,23.47430963,189.8781484,194.9368842,165.1939891,512.8988544,526.5635115,13.66465716,0.02664201147,446.2220033,691.2333333,308443.5227,8217.55587,1,535.5532722,465.9313468,322067.278,312686.6776,635289.3435,16925.38597
1-211,3,8,Furu,6531,60,134,146,775,15,101,87,0,5.6,14.6,0.2239512681,775,-0.06480748287,15,15.45637789,101.3288076,105.8372812,88.15606257,66.17784421,69.12232838,2.944484166,0.04449350385,57.57472447,683.5333333,39354.24333,1751.008177,15,116.4606934,101.3208033,69256.1464,44452.885,81969.53229,3647.1117
1-223,4,14,Furu,14798,60,147,202.8713219,1298.677647,29.52993441,266.1419609,229.9345867,0,11.1,20.28713219,0.2778523488,1298.677647,-4.153071646,29.52993441,30.15506391,263.9422334,272.8813199,229.629743,390.581717,403.8097771,13.22806016,0.0338675867,339.8060938,698.9333333,237501.8058,8043.612999,4,451.9859274,393.2277568,274839.9868,244191.7686,483784.2792,16384.60602
1-220,3,11,Furu,12322,60,146,157.5992624,860.4004254,17.75466668,130.5618421,112.5914035,0,8.3,15.75992624,0.2364551136,860.4004254,-0.4333836657,17.75466668,18.25530025,127.9568526,133.3297515,111.3224618,157.6684338,164.2889198,6.620485951,0.04198992652,137.1715374,691.2333333,94817.53906,3981.381498,12,246.4290531,214.3932762,148195.779,103941.5377,195292.0639,8200.299411
1-213,4,14,Furu,15015,70,143,213.3967979,1259.505166,29.4614762,272.3210971,235.8429293,0,11.1,21.33967979,0.2332170751,1259.505166,-6.925602617,29.4614762,29.96276443,277.1756361,284.6780606,241.1428034,416.1792176,427.4441079,11.26489034,0.02706740237,362.0759193,698.9333333,253066.9292,6849.864399,1,434.3897402,377.9190739,264140.2381,256446.8331,515489.9834,13952.9748
1-243,4,17,Gran,12705,60,110,206.3424687,1464.984018,31.15495445,278.0623525,240.1323571,0,13.1,20.63424687,0.2532027942,1464.984018,-30.20721207,31.15495445,31.65260204,290.1700623,298.9870028,252.4479542,368.6610642,379.8629871,11.20192289,0.03038542438,320.7351258,732.8166667,235040.0458,7141.791537,1,386.7636741,336.4843965,246581.3738,239399.3921,456632.8106,13874.98174
1-256,2,17,Gran,7578,18,78,208.7152311,1181.952547,26.62787018,234.7189829,202.7600834,0,13.1,20.87152311,0.9097989434,1181.952547,-9.518932516,26.62787018,28.32957425,268.1892898,298.6668028,233.3246822,203.2338438,226.3297032,23.09585935,0.1136417976,176.8134441,732.8166667,129571.8388,14724.77668,26,923.3285815,803.2958659,588668.5988,272962.5255,251730.5198,28607.10878
1-252,5,14,Gran,19014,90,102,211.5912508,1346.996748,30.53845391,270.2762062,233.2904521,0,10.1,21.15912508,0.1515155882,1346.996748,-24.96081439,30.53845391,30.82868496,287.1527214,292.3142894,249.8228676,545.9921845,555.8063898,9.814205338,0.01797499235,475.0132005,724.4666667,344131.23,6185.756226,0,545.9921845,475.0132005,344131.23,344131.23,676279.5695,12156.12009
1-251,5,14,Gran,13549,90,95,215.873336,1381.018659,31.96429797,286.1689387,246.9373796,0,10.1,21.5873336,0.1542431269,1381.018659,-26.02200241,31.96429797,32.25686425,308.8228968,314.243374,268.6759202,418.4241428,425.7683474,7.344204577,0.01755205741,364.0290043,724.4666667,263726.8793,4628.949326,0,418.4241428,364.0290043,263726.8793,263726.8793,518270.6039,9096.715394
1-264,2,17,Gran,15771,18,73,158.6654871,991.6603153,14.16085229,98.32664098,83.51646197,0,13.1,15.86654871,0.6961776287,991.6603153,-7.642800231,14.16085229,15.47744475,98.30074347,112.9497335,85.52164682,155.0301025,178.1330246,23.10292212,0.1490221689,134.8761892,732.8166667,98839.51938,14729.27955,32,1268.52161,1103.613801,808746.5867,314066.2508,192024.1607,28615.85691
